Position,Lat,Lon
6027S4548W,-60.27,-45.48
6346S5932W,-63.46,-59.32
6021S4624W,-60.21,-46.24
6017S4617W,-60.17,-46.17
6119S4625W,-61.19,-46.25
6412S6136W,-64.12,-61.36
6314S5906W,-63.14,-59.06
6023S4616W,-60.23,-46.16
6018S4609W,-60.18,-46.09
6033S4511W,-60.33,-45.11
6301S5833W,-63.01,-58.33
6419S6123W,-64.19,-61.23
6019S4602W,-60.19,-46.02
6025S4617W,-60.25,-46.17
6303S5842W,-63.03,-58.42
6017S4642W,-60.17,-46.42
6022S4620W,-60.22,-46.20
6031S4605W,-60.31,-46.05
6014S4628W,-60.14,-46.28
6019S4619W,-60.19,-46.19
6023S4616W,-60.23,-46.16
6419S6124W,-64.19,-61.24
5354S3554W,-53.54,-35.54
5300S3545W,-53.00,-35.45
6021S4628W,-60.21,-46.28
6017S4658W,-60.17,-46.58
6018S4623W,-60.18,-46.23
6019S4632W,-60.19,-46.32
6027S4604W,-60.27,-46.04
631880S601880W,-63.18,-60.18
631450S602010W,-63.14,-60.20
5402S3554W,-54.02,-35.54
6018S4624W,-60.18,-46.24
5402S3600W,-54.02,-36.00
5419S3531W,-54.19,-35.31
6024S4623W,-60.24,-46.23
6024S4641W,-60.24,-46.41
6020S4554W,-60.20,-45.54
6031S4606W,-60.31,-46.06
6025S4550W,-60.25,-45.50
6025S4612W,-60.25,-46.12
6334S5912W,-63.34,-59.12
6301S5843W,-63.01,-58.43
5414S3535W,-54.14,-35.35
6022S4615W,-60.22,-46.15
6024S4609W,-60.24,-46.09
6026S4551W,-60.26,-45.51
6314S5908W,-63.14,-59.08
6020S4613W,-60.20,-46.13
6025S4556W,-60.25,-45.56
6352S6021W,-63.52,-60.21
6023S4608W,-60.23,-46.08
6026S4554W,-60.26,-45.54
5354S3541W,-53.54,-35.41
6023S4637W,-60.23,-46.37
6021S4559W,-60.21,-45.59
6030S4519W,-60.30,-45.19
6337S5934W,-63.37,-59.34
6032S4459W,-60.32,-44.59
6025S4618W,-60.25,-46.18
6420S6116W,-64.20,-61.16
6414S6104W,-64.14,-61.04
6020S4545W,-60.20,-45.45
6419S6114W,-64.19,-61.14
6421S6114W,-64.21,-61.14
6316S5850W,-63.16,-58.50
6024S4605W,-60.24,-46.05
6020S4629W,-60.20,-46.29
,-.,#VALUE!
,-.,#VALUE!
5359S3558W,-53.59,-35.58
6010S4554W,-60.10,-45.54
6305S5815W,-63.05,-58.15
6120S5945W,-61.20,-59.45
5420S3520W,-54.20,-35.20
5402S3543W,-54.02,-35.43
6024S4609W,-60.24,-46.09
6021S4632W,-60.21,-46.32
6010S4646W,-60.10,-46.46
6020S4627W,-60.20,-46.27
6020S4545W,-60.20,-45.45
6017S4631W,-60.17,-46.31
5350S3607W,-53.50,-36.07
5349S3555W,-53.49,-35.55
5354S3549W,-53.54,-35.49
6258S5808W,-62.58,-58.08
6038S4457W,-60.38,-44.57
6032S4603W,-60.32,-46.03
6043S4533W,-60.43,-45.33
6419S6136W,-64.19,-61.36
6314S5907W,-63.14,-59.07
5358S3617W,-53.58,-36.17
5404S3544W,-54.04,-35.44
6243S5713W,-62.43,-57.13
6010S4625W,-60.10,-46.25
6304S5828W,-63.04,-58.28
5945S4528W,-59.45,-45.28
6026S4544W,-60.26,-45.44
5350S3612W,-53.50,-36.12
5931S4556W,-59.31,-45.56
6017S4639W,-60.17,-46.39
6009S4656W,-60.09,-46.56
6019S46380W,-60.19,-46.38
6342S5936W,-63.42,-59.36
6248S5730W,-62.48,-57.30
6023S4635W,-60.23,-46.35
6421S6112W,-64.21,-61.12
6417S6112W,-64.17,-61.12
6348S6120W,-63.48,-61.20
6417S6109W,-64.17,-61.09
6419S6129W,-64.19,-61.29
5351S3600W,-53.51,-36.00
6025S4602W,-60.25,-46.02
6023S4623W,-60.23,-46.23
6030S4606W,-60.30,-46.06
6018S4637W,-60.18,-46.37
6020S4630W,-60.20,-46.30
6020S4629W,-60.20,-46.29
6036S4459W,-60.36,-44.59
5351S3606W,-53.51,-36.06
5348S3550W,-53.48,-35.50
6037S4459W,-60.37,-44.59
6312S5908W,-63.12,-59.08
6343S5944W,-63.43,-59.44
6032S4603W,-60.32,-46.03
6023S4604W,-60.23,-46.04
6312S5914W,-63.12,-59.14
5350S3610W,-53.50,-36.10
5355S3546W,-53.55,-35.46
6028S4607W,-60.28,-46.07
6024S4545W,-60.24,-45.45
6427S6141W,-64.27,-61.41
6431S6140W,-64.31,-61.40
6420S6142W,-64.20,-61.42
6344S5936W,-63.44,-59.36
6304S5840W,-63.04,-58.40
5348S3549W,-53.48,-35.49
5336S3708W,-53.36,-37.08
6023S4554W,-60.23,-45.54
6244S5716W,-62.44,-57.16
6021S4618W,-60.21,-46.18
6026S4633W,-60.26,-46.33
6424S6122W,-64.24,-61.22
6010S4554W,-60.10,-45.54
6415S6108W,-64.15,-61.08
6021S4601W,-60.21,-46.01
6023S4623W,-60.23,-46.23
6024S4615W,-60.24,-46.15
6023S4623W,-60.23,-46.23
6012S4629W,-60.12,-46.29
6016S4629W,-60.16,-46.29
6414S6103W,-64.14,-61.03
,-.,#VALUE!
5420S3528W,-54.20,-35.28
6011S4536W,-60.11,-45.36
5356S3551W,-53.56,-35.51
6023S4606W,-60.23,-46.06
5349S3610W,-53.49,-36.10
5359S3534W,-53.59,-35.34
5400S3533W,-54.00,-35.33
5353S3542W,-53.53,-35.42
5401S3553W,-54.01,-35.53
5405S3551W,-54.05,-35.51
5352S3605W,-53.52,-36.05
5412S3542W,-54.12,-35.42
5403S3539W,-54.03,-35.39
5353S3543W,-53.53,-35.43
6020S4603W,-60.20,-46.03
6424S6143W,-64.24,-61.43
6303S5746W,-63.03,-57.46
5350S3609W,-53.50,-36.09
6026S4633W,-60.26,-46.33
6154S5314W,-61.54,-53.14
6024S4601W,-60.24,-46.01
6023S4633W,-60.23,-46.33
6020S4633W,-60.20,-46.33
6003S4623W,-60.03,-46.23
6010S4523W,-60.10,-45.23
6025S4611W,-60.25,-46.11
6023S4610W,-60.23,-46.10
6028S4606W,-60.28,-46.06
6020S4541W,-60.20,-45.41
6021S4623W,-60.21,-46.23
6419S6114W,-64.19,-61.14
6257S5850W,-62.57,-58.50
5357S3554W,-53.57,-35.54
5356S3547W,-53.56,-35.47
5358S3554W,-53.58,-35.54
6020S4629W,-60.20,-46.29
6020S4608W,-60.20,-46.08
6027S4602W,-60.27,-46.02
6043S4532W,-60.43,-45.32
6026S4603W,-60.26,-46.03
5348S3555W,-53.48,-35.55
6258S5840W,-62.58,-58.40
6347S6001W,-63.47,-60.01
6022S4602W,-60.22,-46.02
6017S4623W,-60.17,-46.23
6023S4606W,-60.23,-46.06
6023S4552W,-60.23,-45.52
6023S4610W,-60.23,-46.10
6020S4553W,-60.20,-45.53
6428S6138W,-64.28,-61.38
6031S4517W,-60.31,-45.17
6025S4546W,-60.25,-45.46
6307S5845W,-63.07,-58.45
6420S6122W,-64.20,-61.22
6415S6137W,-64.15,-61.37
6304S5829W,-63.04,-58.29
6024S4618W,-60.24,-46.18
5353S3604W,-53.53,-36.04
5920S4354W,-59.20,-43.54
6024S4620W,-60.24,-46.20
6307S5814W,-63.07,-58.14
5356S3552W,-53.56,-35.52
6024S4623W,-60.24,-46.23
6027S4605W,-60.27,-46.05
,-.,#VALUE!
6026S4603W,-60.26,-46.03
6025S4550W,-60.25,-45.50
6416S6108W,-64.16,-61.08
6417S6109W,-64.17,-61.09
6415S6114W,-64.15,-61.14
6258S5822W,-62.58,-58.22
5400S3552W,-54.00,-35.52
,-.,#VALUE!
6023S4613W,-60.23,-46.13
6027S4549W,-60.27,-45.49
6023S4615W,-60.23,-46.15
5352S3552W,-53.52,-35.52
6020S4556W,-60.20,-45.56
5410S3544W,-54.10,-35.44
5350S3559W,-53.50,-35.59
5926S4530W,-59.26,-45.30
5931S4520W,-59.31,-45.20
6022S4610W,-60.22,-46.10
5418S3626W,-54.18,-36.26
6306S5854W,-63.06,-58.54
6024S4606W,-60.24,-46.06
6420S6118W,-64.20,-61.18
6419S6121W,-64.19,-61.21
5353S3542W,-53.53,-35.42
6042S4456W,-60.42,-44.56
6024S4603W,-60.24,-46.03
6025S4612W,-60.25,-46.12
5940S4539W,-59.40,-45.39
6028S4556W,-60.28,-45.56
6021S4637W,-60.21,-46.37
6420S6118W,-64.20,-61.18
6305S5815W,-63.05,-58.15
6022S4630W,-60.22,-46.30
6021S4649W,-60.21,-46.49
6019S4557W,-60.19,-45.57
,-.,#VALUE!
6018S4617W,-60.18,-46.17
6024S4613W,-60.24,-46.13
6317S6014W,-63.17,-60.14
5353S3550W,-53.53,-35.50
6016S4609W,-60.16,-46.09
6022S4627W,-60.22,-46.27
6027S4606W,-60.27,-46.06
6028S4606W,-60.28,-46.06
6025S4607W,-60.25,-46.07
6421S6114W,-64.21,-61.14
6023S4609W,-60.23,-46.09
6021S4558W,-60.21,-45.58
6427S6138W,-64.27,-61.38
5353S3602W,-53.53,-36.02
5407S3538W,-54.07,-35.38
5353S3535W,-53.53,-35.35
6021S4605W,-60.21,-46.05
6343S5953W,-63.43,-59.53
6033S4628W,-60.33,-46.28
6419S6125W,-64.19,-61.25
6420S6121W,-64.20,-61.21
5348S3611W,-53.48,-36.11
5349S3604W,-53.49,-36.04
5351S3603W,-53.51,-36.03
6022S4558W,-60.22,-45.58
6023S4611W,-60.23,-46.11
6032S4509W,-60.32,-45.09
6033S4510W,-60.33,-45.10
6024S4546W,-60.24,-45.46
6250S5728W,-62.50,-57.28
6252S5723W,-62.52,-57.23
6302S5749W,-63.02,-57.49
6430S6137W,-64.30,-61.37
6425S6141W,-64.25,-61.41
5403S3557W,-54.03,-35.57
5404S3544W,-54.04,-35.44
5409S3528W,-54.09,-35.28
6022S4620W,-60.22,-46.20
6024S4601W,-60.24,-46.01
6021S4603W,-60.21,-46.03
6038S4509W,-60.38,-45.09
6032S4504W,-60.32,-45.04
6336S5916W,-63.36,-59.16
6302S5834W,-63.02,-58.34
6022S4556W,-60.22,-45.56
6039S4604W,-60.39,-46.04
6026S4607W,-60.26,-46.07
6025S4618W,-60.25,-46.18
6301S5853W,-63.01,-58.53
5400S3555W,-54.00,-35.55
6022S4544W,-60.22,-45.44
6417S6109W,-64.17,-61.09
6420S6116W,-64.20,-61.16
5401S3602W,-54.01,-36.02
5432S3521W,-54.32,-35.21
6018S4623W,-60.18,-46.23
6018S4631W,-60.18,-46.31
6017S4625W,-60.17,-46.25
6026S4551W,-60.26,-45.51
6046S4453S,-60.46,-44.53
630170S582850W,-63.01,-58.28
6421S6112W,-64.21,-61.12
6015S4629W,-60.15,-46.29
6427S6140W,-64.27,-61.40
6020S4606W,-60.20,-46.06
6026S4547W,-60.26,-45.47
6025S4549W,-60.25,-45.49
6026S4547W,-60.26,-45.47
6017S4639W,-60.17,-46.39
6429S6138W,-64.29,-61.38
5408S3537W,-54.08,-35.37
6034S4509W,-60.34,-45.09
6022S4624W,-60.22,-46.24
5336S3706W,-53.36,-37.06
5917S4347W,-59.17,-43.47
6019S4608W,-60.19,-46.08
6020S4606W,-60.20,-46.06
6026S4539W,-60.26,-45.39
6418S6138W,-64.18,-61.38
6025S4633W,-60.25,-46.33
6022S4620W,-60.22,-46.20
6012S4629W,-60.12,-46.29
6025S4553W,-60.25,-45.53
6024S4613W,-60.24,-46.13
6018S4631W,-60.18,-46.31
6020S4633W,-60.20,-46.33
6023S4623W,-60.23,-46.23
6022S4637W,-60.22,-46.37
6025S4607W,-60.25,-46.07
6025S4604W,-60.25,-46.04
6422S6120W,-64.22,-61.20
6029S4606W,-60.29,-46.06
6026S4609W,-60.26,-46.09
6327S5918W,-63.27,-59.18
6416S6109W,-64.16,-61.09
6023S4614W,-60.23,-46.14
6025S4559W,-60.25,-45.59
6023S4616W,-60.23,-46.16
6300S5756W,-63.00,-57.56
6301S5749W,-63.01,-57.49
6032S4604W,-60.32,-46.04
6031S4630W,-60.31,-46.30
6019S4616W,-60.19,-46.16
6425S6139W,-64.25,-61.39
5359S3535W,-53.59,-35.35
6302S5835W,-63.02,-58.35
6026S4548W,-60.26,-45.48
6022S4626W,-60.22,-46.26
6016S4631W,-60.16,-46.31
5331S3600W,-53.31,-36.00
6242S5721W,-62.42,-57.21
6025S4612W,-60.25,-46.12
6416S6101W,-64.16,-61.01
6415S6114W,-64.15,-61.14
6414S6104W,-64.14,-61.04
6317S6025W,-63.17,-60.25
6020S4630W,-60.20,-46.30
6018S4622W,-60.18,-46.22
6023S4616W,-60.23,-46.16
6025S4605W,-60.25,-46.05
6024S4602W,-60.24,-46.02
6419S6117W,-64.19,-61.17
6419S6116W,-64.19,-61.16
6027S4605W,-60.27,-46.05
6025S4549W,-60.25,-45.49
6304S5857W,-63.04,-58.57
5354S3548W,-53.54,-35.48
6420S6116W,-64.20,-61.16
6307S5831W,-63.07,-58.31
6302S5851W,-63.02,-58.51
6301S5251W,-63.01,-52.51
6024S4552W,-60.24,-45.52
6032S4411W,-60.32,-44.11
6344S5951W,-63.44,-59.51
5403S3556W,-54.03,-35.56
6023S4601W,-60.23,-46.01
6022S4600W,-60.22,-46.00
6029S4726W,-60.29,-47.26
6306S5837W,-63.06,-58.37
6016S4627W,-60.16,-46.27
6025S4556W,-60.25,-45.56
6020S4621W,-60.20,-46.21
6024S4610W,-60.24,-46.10
6024S4555W,-60.24,-45.55
6238S5614W,-62.38,-56.14
6031S4512W,-60.31,-45.12
6031S4515W,-60.31,-45.15
6026S4610W,-60.26,-46.10
6020S4629W,-60.20,-46.29
6420S6112W,-64.20,-61.12
6418S6117W,-64.18,-61.17
6018S4624W,-60.18,-46.24
6024S4609W,-60.24,-46.09
6016S4644W,-60.16,-46.44
6024S4547W,-60.24,-45.47
6024S4612W,-60.24,-46.12
,-.,#VALUE!
6020S4631W,-60.20,-46.31
6026S4605W,-60.26,-46.05
6419S6150W,-64.19,-61.50
5403S3555W,-54.03,-35.55
5353S3541W,-53.53,-35.41
5350S3559W,-53.50,-35.59
6018S4601W,-60.18,-46.01
6024S4602W,-60.24,-46.02
6024S4549W,-60.24,-45.49
6304S5847W,-63.04,-58.47
6342S5951W,-63.42,-59.51
6020S4635W,-60.20,-46.35
6025S4608W,-60.25,-46.08
6024S4554W,-60.24,-45.54
5349S3557W,-53.49,-35.57
5935S4430W,-59.35,-44.30
6248S5755W,-62.48,-57.55
6034S4510W,-60.34,-45.10
6245S5647W,-62.45,-56.47
6420S6139W,-64.20,-61.39
6019S4619W,-60.19,-46.19
5349S3616W,-53.49,-36.16
6037S4509W,-60.37,-45.09
6352S6020W,-63.52,-60.20
6421S6118W,-64.21,-61.18
6018S4625W,-60.18,-46.25
6419S6129W,-64.19,-61.29
6025S4544W,-60.25,-45.44
6416S6108W,-64.16,-61.08
631390S593010W,-63.13,-59.30
5353S3601W,-53.53,-36.01
6019S4619W,-60.19,-46.19
6023S46W08,-60.23,-46.W0
6025S 4624W,-60.25,- 4.62
6419S6125W,-64.19,-61.25
6300S5830W,-63.00,-58.30
5358S3550W,-53.58,-35.50
5358S3550W,-53.58,-35.50
6022S4610W,-60.22,-46.10
630590S581820W,-63.05,-58.18
6023S4605W,-60.23,-46.05
6021S4622W,-60.21,-46.22
5349S3617W,-53.49,-36.17
6019S4558W,-60.19,-45.58
6024S4608W,-60.24,-46.08
6419S6128W,-64.19,-61.28
6418S6131W,-64.18,-61.31
5357S3531W,-53.57,-35.31
5350S3559W,-53.50,-35.59
6245S5725W,-62.45,-57.25
6022S4603W,-60.22,-46.03
6421S6122W,-64.21,-61.22
6249S5729W,-62.49,-57.29
6024S4607W,-60.24,-46.07
6314S5924W,-63.14,-59.24
5350S3608W,-53.50,-36.08
6022S4621W,-60.22,-46.21
6024S4610W,-60.24,-46.10
6304S5751W,-63.04,-57.51
5410S3537W,-54.10,-35.37
5406S3554W,-54.06,-35.54
6021S4613W,-60.21,-46.13
6240S5729W,-62.40,-57.29
6233S5628W,-62.33,-56.28
6351S6013W,-63.51,-60.13
6029S4607W,-60.29,-46.07
6016S4630W,-60.16,-46.30
6017S4623W,-60.17,-46.23
6026S4624W,-60.26,-46.24
6302S5823W,-63.02,-58.23
6022S4623W,-60.22,-46.23
6414S6100W,-64.14,-61.00
6420S6117W,-64.20,-61.17
5358S3554W,-53.58,-35.54
5431S3506W,-54.31,-35.06
6022S4548W,-60.22,-45.48
6029S4607W,-60.29,-46.07
6026S4607W,-60.26,-46.07
6413S6114W,-64.13,-61.14
6417S6131W,-64.17,-61.31
6021S4607W,-60.21,-46.07
6332S5922W,-63.32,-59.22
6017S4644W,-60.17,-46.44
5359S3543W,-53.59,-35.43
5344S3553W,-53.44,-35.53
5345S3558W,-53.45,-35.58
5936S4527W,-59.36,-45.27
5351S3623W,-53.51,-36.23
6021S4504W,-60.21,-45.04
6031S4517W,-60.31,-45.17
6029S4510W,-60.29,-45.10
6026S4615W,-60.26,-46.15
6022S4617W,-60.22,-46.17
6420S6117W,-64.20,-61.17
6301S5856W,-63.01,-58.56
6301S5850W,-63.01,-58.50
5418S3530W,-54.18,-35.30
5351S3605W,-53.51,-36.05
5351S3558W,-53.51,-35.58
6030S4606W,-60.30,-46.06
6300S5803W,-63.00,-58.03
6419S6117W,-64.19,-61.17
6417S6131W,-64.17,-61.31
6018S4617W,-60.18,-46.17
6415S6108W,-64.15,-61.08
6313S6022W,-63.13,-60.22
6026S4606W,-60.26,-46.06
6314S5904W,-63.14,-59.04
5356S3551W,-53.56,-35.51
5359S3548W,-53.59,-35.48
6026S4607W,-60.26,-46.07
,-.,#VALUE!
6021S4631W,-60.21,-46.31
6310S5919W,-63.10,-59.19
6023S4616W,-60.23,-46.16
6423S6109W,-64.23,-61.09
6419S6114W,-64.19,-61.14
6027S4603W,-60.27,-46.03
5345S3556W,-53.45,-35.56
6019S4556W,-60.19,-45.56
6018S4637W,-60.18,-46.37
6030S4513W,-60.30,-45.13
6025S4545W,-60.25,-45.45
6018S4620W,-60.18,-46.20
6042S4854W,-60.42,-48.54
6023S4558W,-60.23,-45.58
5359S3534W,-53.59,-35.34
5347S3551W,-53.47,-35.51
5357S3540W,-53.57,-35.40
5349S3552W,-53.49,-35.52
6024S4549W,-60.24,-45.49
6354S6002W,-63.54,-60.02
6254S5828W,-62.54,-58.28
6019S4630W,-60.19,-46.30
5412S3545W,-54.12,-35.45
5347S3547W,-53.47,-35.47
6251S5724W,-62.51,-57.24
6026S4603W,-60.26,-46.03
6026S4607W,-60.26,-46.07
6421S6112W,-64.21,-61.12
6020S4627W,-60.20,-46.27
6022S4610W,-60.22,-46.10
6026S4552W,-60.26,-45.52
6030S4604W,-60.30,-46.04
6026S4542W,-60.26,-45.42
6421S6112W,-64.21,-61.12
6415S6109W,-64.15,-61.09
6312S5931W,-63.12,-59.31
5422S3524W,-54.22,-35.24
6013S4705W,-60.13,-47.05
6019S4605W,-60.19,-46.05
6025S4611W,-60.25,-46.11
6035S4500W,-60.35,-45.00
6037S4500W,-60.37,-45.00
6030S4604W,-60.30,-46.04
6022S4548W,-60.22,-45.48
6022S4556W,-60.22,-45.56
5406S3538W,-54.06,-35.38
5351S3601W,-53.51,-36.01
6302S5753W,-63.02,-57.53
6305S5855W,-63.05,-58.55
6303S5858W,-63.03,-58.58
6025S4632W,-60.25,-46.32
6023S4607W,-60.23,-46.07
6023S4601W,-60.23,-46.01
6021S4626W,-60.21,-46.26
6428S6138W,-64.28,-61.38
6418S6130W,-64.18,-61.30
5405S3537W,-54.05,-35.37
5358S3537W,-53.58,-35.37
5331S3604W,-53.31,-36.04
5341S3558W,-53.41,-35.58
6345S5945W,-63.45,-59.45
5348S3551W,-53.48,-35.51
5353S3541W,-53.53,-35.41
6024S4554W,-60.24,-45.54
6420S6126W,-64.20,-61.26
6419S6120W,-64.19,-61.20
6254S5724W,-62.54,-57.24
6255S5759W,-62.55,-57.59
6300S5749W,-63.00,-57.49
6025S4612W,-60.25,-46.12
6414S6103W,-64.14,-61.03
6420S6115W,-64.20,-61.15
6020S4626W,-60.20,-46.26
6017S4615W,-60.17,-46.15
6416S6109W,-64.16,-61.09
6414S6110W,-64.14,-61.10
6418S6117W,-64.18,-61.17
6414S6104W,-64.14,-61.04
6026S4537W,-60.26,-45.37
6314S5920W,-63.14,-59.20
5938S4526W,-59.38,-45.26
6025S4639W,-60.25,-46.39
6024S4616W,-60.24,-46.16
6316S5902W,-63.16,-59.02
6315S5858W,-63.15,-58.58
6023S4621W,-60.23,-46.21
6024S4607W,-60.24,-46.07
6027S4537W,-60.27,-45.37
5350S3615W,-53.50,-36.15
6022S4620W,-60.22,-46.20
6245S5651W,-62.45,-56.51
6022S4615W,-60.22,-46.15
6018S4634W,-60.18,-46.34
6029S4608W,-60.29,-46.08
6419S6124W,-64.19,-61.24
6019S4622W,-60.19,-46.22
6416S6108W,-64.16,-61.08
6415S6105W,-64.15,-61.05
6310S5813W,-63.10,-58.13
5400S3554W,-54.00,-35.54
6026S4618W,-60.26,-46.18
6248S5959W,-62.48,-59.59
625780S581630W,-62.57,-58.16
6025S4626W,-60.25,-46.26
6416S6114W,-64.16,-61.14
6419S6122W,-64.19,-61.22
6415S6105W,-64.15,-61.05
6349S6125W,-63.49,-61.25
6022S4644W,-60.22,-46.44
,-.,#VALUE!
6020S4638W,-60.20,-46.38
6300S5909W,-63.00,-59.09
6311S5943W,-63.11,-59.43
5431S3506W,-54.31,-35.06
6424S6122W,-64.24,-61.22
6303S5823W,-63.03,-58.23
6025S4545W,-60.25,-45.45
6023S4555W,-60.23,-45.55
5421S3531W,-54.21,-35.31
6019S4606W,-60.19,-46.06
6355S6001W,-63.55,-60.01
6030S4632W,-60.30,-46.32
6021S4614W,-60.21,-46.14
6301S5751W,-63.01,-57.51
5410S3544W,-54.10,-35.44
6020S4605W,-60.20,-46.05
6028S4549W,-60.28,-45.49
6035S4725W,-60.35,-47.25
6252S5736W,-62.52,-57.36
6419S6143W,-64.19,-61.43
5339S3714W,-53.39,-37.14
5349S3614W,-53.49,-36.14
5358S3537W,-53.58,-35.37
5403S3534W,-54.03,-35.34
5928S4423W,-59.28,-44.23
6333S5916W,-63.33,-59.16
6301S5749W,-63.01,-57.49
6023S4627W,-60.23,-46.27
6421S6118W,-64.21,-61.18
6023S4623W,-60.23,-46.23
6025S4605W,-60.25,-46.05
6416S6109W,-64.16,-61.09
5359S3547W,-53.59,-35.47
6019S4605W,-60.19,-46.05
6019S4547W,-60.19,-45.47
6415S6108W,-64.15,-61.08
,-.,#VALUE!
6025S4618W,-60.25,-46.18
6032S4602W,-60.32,-46.02
6335S5914W,-63.35,-59.14
6257S5836W,-62.57,-58.36
5423S3520W,-54.23,-35.20
6023S46W08,-60.23,-46.W0
6022S4613W,-60.22,-46.13
6427S6139W,-64.27,-61.39
6034S4516W,-60.34,-45.16
6029S4604W,-60.29,-46.04
6022S4552W,-60.22,-45.52
6023S4602W,-60.23,-46.02
5350S3618W,-53.50,-36.18
6027S4546W,-60.27,-45.46
6259S5803W,-62.59,-58.03
6024S4613W,-60.24,-46.13
6024S4609W,-60.24,-46.09
6309S5838W,-63.09,-58.38
5352S3606W,-53.52,-36.06
5351S3609W,-53.51,-36.09
5359S3534W,-53.59,-35.34
6017S4641W,-60.17,-46.41
6022S4621W,-60.22,-46.21
6020S4541W,-60.20,-45.41
6029S4607W,-60.29,-46.07
6024S4557W,-60.24,-45.57
6024S4555W,-60.24,-45.55
6419S6114W,-64.19,-61.14
6420S6116W,-64.20,-61.16
5353S3554W,-53.53,-35.54
5358S3553W,-53.58,-35.53
6031S4606W,-60.31,-46.06
6036S4459W,-60.36,-44.59
6311S5943W,-63.11,-59.43
5356S3556W,-53.56,-35.56
6023S4623W,-60.23,-46.23
6415S6103W,-64.15,-61.03
6312S5958W,-63.12,-59.58
5400S3557W,-54.00,-35.57
5358S3553W,-53.58,-35.53
6020S4559W,-60.20,-45.59
6016S4644W,-60.16,-46.44
6021S4649W,-60.21,-46.49
6009S4602W,-60.09,-46.02
6019S4631W,-60.19,-46.31
6027S4604W,-60.27,-46.04
6031S4604W,-60.31,-46.04
630430S581790W,-63.04,-58.17
630290S581900W,-63.02,-58.19
5359S3558W,-53.59,-35.58
5359S3551W,-53.59,-35.51
6040S4532W,-60.40,-45.32
6422S6114W,-64.22,-61.14
6421S6112W,-64.21,-61.12
5412S3541W,-54.12,-35.41
5335S3617W,-53.35,-36.17
5344S3547W,-53.44,-35.47
5342S3556W,-53.42,-35.56
6422S6145W,-64.22,-61.45
5351S3623W,-53.51,-36.23
6023S4601W,-60.23,-46.01
6030S4518W,-60.30,-45.18
6301S5845W,-63.01,-58.45
5349S3614W,-53.49,-36.14
5359S3534W,-53.59,-35.34
6021S4602W,-60.21,-46.02
6027S4548W,-60.27,-45.48
6343S5940W,-63.43,-59.40
6302S5752W,-63.02,-57.52
5409S3537W,-54.09,-35.37
5406S3537W,-54.06,-35.37
5403S3535W,-54.03,-35.35
6022S4604W,-60.22,-46.04
6236S5606W,-62.36,-56.06
6025S4600W,-60.25,-46.00
6033S4513W,-60.33,-45.13
6352S6005W,-63.52,-60.05
6347S5939W,-63.47,-59.39
6018S4628W,-60.18,-46.28
6415S6105W,-64.15,-61.05
6024S46W35,-60.24,-46.W3
6022S4625W,-60.22,-46.25
6420S6116W,-64.20,-61.16
5420S3528W,-54.20,-35.28
6020S4559W,-60.20,-45.59
6021S4626W,-60.21,-46.26
6031S4604W,-60.31,-46.04
6026S4605W,-60.26,-46.05
630410S582190W,-63.04,-58.21
630590S581820W,-63.05,-58.18
631470S600130W,-63.14,-60.01
5400S3555W,-54.00,-35.55
6024S46W35,-60.24,-46.W3
6018S4630W,-60.18,-46.30
6303S5817W,-63.03,-58.17
6021S4602W,-60.21,-46.02
6025S4625W,-60.25,-46.25
6024S4612W,-60.24,-46.12
6307S5860W,-63.07,-58.60
631000S581260W,-63.10,-58.12
5358S3554W,-53.58,-35.54
6419S6114W,-64.19,-61.14
6024S4624W,-60.24,-46.24
6302S5859W,-63.02,-58.59
5349S3621W,-53.49,-36.21
6026S4546W,-60.26,-45.46
6345S5940W,-63.45,-59.40
6032S4603W,-60.32,-46.03
6310S5937W,-63.10,-59.37
5926S4510W,-59.26,-45.10
6245S5731W,-62.45,-57.31
6032S4509W,-60.32,-45.09
6350S5934W,-63.50,-59.34
6342S5955W,-63.42,-59.55
6430S6140W,-64.30,-61.40
6419S6140W,-64.19,-61.40
6019S4622W,-60.19,-46.22
6026S4540W,-60.26,-45.40
5358S3539W,-53.58,-35.39
6024S4603W,-60.24,-46.03
6256S5846W,-62.56,-58.46
6257S5850W,-62.57,-58.50
6349S6125W,-63.49,-61.25
6025S4604W,-60.25,-46.04
6314S6027W,-63.14,-60.27
5358S3550W,-53.58,-35.50
6026S4601W,-60.26,-46.01
6025S4612W,-60.25,-46.12
6035S4500W,-60.35,-45.00
6418S6128W,-64.18,-61.28
6019S4639W,-60.19,-46.39
6026S4606W,-60.26,-46.06
6023S4632W,-60.23,-46.32
6019S4547W,-60.19,-45.47
6023S4623W,-60.23,-46.23
6026S4637W,-60.26,-46.37
6242S6027W,-62.42,-60.27
6023S4559W,-60.23,-45.59
6023S4550W,-60.23,-45.50
6019S4616W,-60.19,-46.16
6302S5829W,-63.02,-58.29
5350S3558W,-53.50,-35.58
6037S4500W,-60.37,-45.00
6025S4609W,-60.25,-46.09
6346S5943W,-63.46,-59.43
6258S5803W,-62.58,-58.03
6024S4605W,-60.24,-46.05
5356S3540W,-53.56,-35.40
5358S3533W,-53.58,-35.33
6243S5713W,-62.43,-57.13
6341S5935W,-63.41,-59.35
6025S4612W,-60.25,-46.12
6032S4517W,-60.32,-45.17
6037S4459W,-60.37,-44.59
6025S4618W,-60.25,-46.18
6021S4637W,-60.21,-46.37
